driver_avg_corner_speed,driver_min_corner_speed,driver_corner_throttle,driver_corner_brake,driver_corner_rpm,driver_avg_straight_speed,driver_top_speed,driver_straight_throttle,driver_drs_usage,driver,circuit_id,season
164.12635010013634,37.0,34.713960317714424,17.42170789848379,9514.894486573012,176.6755569013094,332.0,55.96352596957366,100.0,alb,suzuka,2019
164.12635010013634,37.0,34.713960317714424,17.42170789848379,9514.894486573012,176.6755569013094,332.0,55.96352596957366,100.0,alb,suzuka,2022
111.49607720147284,33.0,32.13417118766458,13.65736197740802,8680.296195756448,158.76319421287587,331.0,52.681486233116466,100.0,alb,villeneuve,2019
111.49607720147284,33.0,32.13417118766458,13.65736197740802,8680.296195756448,158.76319421287587,331.0,52.681486233116466,100.0,alb,villeneuve,2022
110.16838044597431,49.0,19.091864311574266,25.203019636583882,8572.562178553224,138.0439078105813,326.0,42.25134818319732,100.0,alb,yas_marina,2019
110.16838044597431,49.0,19.091864311574266,25.203019636583882,8572.562178553224,138.0439078105813,326.0,42.25134818319732,100.0,alb,yas_marina,2020
111.28991352837065,47.5,15.985161712794483,29.48978629775799,8651.141351707283,135.31134199564156,324.5,41.567369318645376,100.0,alb,yas_marina,2022
130.05675113881114,62.0,44.121863568369065,3.7861691200732297,8976.137369502663,141.30481458565384,323.0,40.10724808739304,100.0,alb,zandvoort,2022
125.54803120851207,38.0,17.74609203814896,25.9058301118395,8217.462689595097,156.07706053745912,325.0,44.94331230431953,100.0,albon,austin,2023
145.67632667710794,0.0,30.3568704112282,25.474510972157525,9067.937685877756,153.52853101432626,334.0,49.59472694506559,100.0,albon,barcelona,2023
119.03131260392428,61.0,12.76174040917554,22.174364335780936,8259.657141485686,148.1148317930214,315.0,47.343677691886725,100.0,albon,budapest,2023
175.15829212938115,37.0,54.42613781973315,3.602826934178994,9520.998814538958,190.03958500441112,327.0,60.15333856288873,100.0,albon,melbourne,2023
179.56017810716875,45.0,36.95764518507872,31.357161828352798,9261.430119262268,157.49947589667048,347.0,38.21279944339199,100.0,albon,mexico_city,2023
98.9026906431547,38.0,18.734708908732443,17.977518192920307,7605.584453136311,147.1240465642166,343.0,44.15087681482157,100.0,albon,montréal,2023
152.69786259764282,49.0,35.8171681000384,7.698710039587593,9240.550652413822,191.30800585587264,349.0,60.95167033369975,100.0,albon,monza,2023
123.81542448538544,50.0,22.55720767375477,27.51277525010972,8139.278954059727,160.03958364905108,324.0,55.07870811392788,100.0,albon,sakhir,2023
145.09893472481215,61.0,16.980536242133937,30.552278434116154,8673.483603192002,161.82606913213124,327.0,55.16186256380124,100.0,albon,silverstone,2023
135.8129072915966,34.0,21.141403420760778,20.995380924875807,8637.198152577761,165.9652044524915,321.0,45.37374010716202,100.0,albon,spa_francorchamps,2023
144.78180581608234,50.0,28.417385557575166,14.030307754165461,8764.29363286997,169.60309875716075,330.0,58.04071656633262,100.0,albon,spielberg,2023
148.52821892719382,60.0,19.62110047593027,19.352526144391057,8918.945895728053,167.07850775554346,334.0,45.594637103723876,100.0,albon,suzuka,2023
112.41249783782266,28.0,9.688358067714422,27.149634539889888,8107.561541239018,143.3177123307641,332.0,46.172741448835424,100.0,albon,são_paulo,2023
118.54507741533308,29.0,34.547521161753984,8.268691017098488,8679.483089868452,136.14482666808192,322.0,37.4967978547199,100.0,albon,zandvoort,2023
